DateTime, Temperature (Celcius)
2017-03-19 00:00:16 +0800, 23.136364
2017-03-19 00:00:40 +0800, 23.295454
2017-03-19 00:01:05 +0800, 23.227272
2017-03-19 00:01:29 +0800, 23.295454
2017-03-19 00:01:54 +0800, 23.272728
2017-03-19 00:02:18 +0800, 23.159090
2017-03-19 00:02:43 +0800, 23.090910
2017-03-19 00:03:07 +0800, 23.250000
2017-03-19 00:03:32 +0800, 23.181818
2017-03-19 00:03:56 +0800, 23.090910
2017-03-19 00:04:21 +0800, 23.181818
2017-03-19 00:04:45 +0800, 23.113636
2017-03-19 00:05:10 +0800, 23.272728
2017-03-19 00:05:34 +0800, 23.295454
2017-03-19 00:05:59 +0800, 23.045454
2017-03-19 00:06:23 +0800, 23.045454
2017-03-19 00:06:48 +0800, 23.181818
2017-03-19 00:07:12 +0800, 23.227272
2017-03-19 00:07:37 +0800, 23.363636
2017-03-19 00:08:01 +0800, 23.159090
2017-03-19 00:08:26 +0800, 23.295454
2017-03-19 00:08:50 +0800, 23.363636
2017-03-19 00:09:15 +0800, 23.136364
2017-03-19 00:09:39 +0800, 23.204546
2017-03-19 00:10:03 +0800, 23.227272
2017-03-19 00:10:28 +0800, 23.272728
2017-03-19 00:10:52 +0800, 23.227272
2017-03-19 00:11:17 +0800, 23.204546
2017-03-19 00:11:41 +0800, 23.250000
2017-03-19 00:12:06 +0800, 23.068182
2017-03-19 00:12:30 +0800, 23.227272
2017-03-19 00:12:55 +0800, 23.136364
2017-03-19 00:13:19 +0800, 23.159090
2017-03-19 00:13:44 +0800, 23.409090
2017-03-19 00:14:08 +0800, 23.250000
2017-03-19 00:14:33 +0800, 23.204546
2017-03-19 00:14:57 +0800, 23.181818
2017-03-19 00:15:22 +0800, 23.136364
2017-03-19 00:15:46 +0800, 23.090910
2017-03-19 00:16:11 +0800, 23.181818
2017-03-19 00:16:35 +0800, 23.204546
2017-03-19 00:17:00 +0800, 23.204546
2017-03-19 00:17:24 +0800, 23.181818
2017-03-19 00:17:49 +0800, 23.295454
2017-03-19 00:18:13 +0800, 23.454546
2017-03-19 00:18:38 +0800, 23.295454
2017-03-19 00:19:02 +0800, 23.272728
2017-03-19 00:19:27 +0800, 23.295454
2017-03-19 00:19:51 +0800, 23.136364
2017-03-19 00:20:16 +0800, 23.295454
2017-03-19 00:20:40 +0800, 23.363636
2017-03-19 00:21:05 +0800, 23.181818
2017-03-19 00:21:29 +0800, 23.068182
2017-03-19 00:21:54 +0800, 23.090910
