DateTime, Sensor, Temperature (Celcius), Relative Humidity (%)
2017-12-27 00:00:14 +0800, HIH6130, 19.578857, 74.721275
2017-12-27 00:00:44 +0800, HIH6130, 19.575500, 74.737549
2017-12-27 00:01:14 +0800, HIH6130, 19.575500, 74.737549
2017-12-27 00:01:44 +0800, HIH6130, 19.578857, 74.729408
2017-12-27 00:02:14 +0800, HIH6130, 19.585571, 74.729408
2017-12-27 00:02:44 +0800, HIH6130, 19.578857, 74.737549
2017-12-27 00:03:14 +0800, HIH6130, 19.578857, 74.737549
2017-12-27 00:03:44 +0800, HIH6130, 19.578857, 74.729408
2017-12-27 00:04:14 +0800, HIH6130, 19.578857, 74.737549
2017-12-27 00:04:44 +0800, HIH6130, 19.575500, 74.737549
2017-12-27 00:05:14 +0800, HIH6130, 19.578857, 74.737549
2017-12-27 00:05:44 +0800, HIH6130, 19.592285, 74.737549
2017-12-27 00:06:14 +0800, HIH6130, 19.582214, 74.737549
2017-12-27 00:06:44 +0800, HIH6130, 19.578857, 74.737549
2017-12-27 00:07:14 +0800, HIH6130, 19.582214, 74.737549
2017-12-27 00:07:44 +0800, HIH6130, 19.578857, 74.737549
2017-12-27 00:08:14 +0800, HIH6130, 19.585571, 74.737549
2017-12-27 00:08:44 +0800, HIH6130, 19.585571, 74.737549
2017-12-27 00:09:14 +0800, HIH6130, 19.578857, 74.741615
2017-12-27 00:09:44 +0800, HIH6130, 19.578857, 74.741615
2017-12-27 00:10:14 +0800, HIH6130, 19.592285, 74.737549
2017-12-27 00:10:44 +0800, HIH6130, 19.585571, 74.737549
2017-12-27 00:11:14 +0800, HIH6130, 19.585571, 74.741615
2017-12-27 00:11:44 +0800, HIH6130, 19.578857, 74.737549
2017-12-27 00:12:14 +0800, HIH6130, 19.575500, 74.741615
2017-12-27 00:12:44 +0800, HIH6130, 19.578857, 74.741615
2017-12-27 00:13:14 +0800, HIH6130, 19.578857, 74.737549
2017-12-27 00:13:44 +0800, HIH6130, 19.585571, 74.745689
2017-12-27 00:14:14 +0800, HIH6130, 19.572144, 74.749756
2017-12-27 00:14:44 +0800, HIH6130, 19.575500, 74.749756
2017-12-27 00:15:14 +0800, HIH6130, 19.578857, 74.741615
2017-12-27 00:15:44 +0800, HIH6130, 19.585571, 74.749756
2017-12-27 00:16:14 +0800, HIH6130, 19.585571, 74.745689
2017-12-27 00:16:44 +0800, HIH6130, 19.578857, 74.749756
2017-12-27 00:17:14 +0800, HIH6130, 19.578857, 74.745689
2017-12-27 00:17:44 +0800, HIH6130, 19.578857, 74.749756
2017-12-27 00:18:14 +0800, HIH6130, 19.575500, 74.749756
2017-12-27 00:18:44 +0800, HIH6130, 19.578857, 74.749756
2017-12-27 00:19:14 +0800, HIH6130, 19.585571, 74.749756
2017-12-27 00:19:44 +0800, HIH6130, 19.578857, 74.749756
2017-12-27 00:20:14 +0800, HIH6130, 19.578857, 74.749756
2017-12-27 00:20:44 +0800, HIH6130, 19.578857, 74.749756
2017-12-27 00:21:14 +0800, HIH6130, 19.578857, 74.749756
2017-12-27 00:21:44 +0800, HIH6130, 19.578857, 74.749756
2017-12-27 00:22:14 +0800, HIH6130, 19.578857, 74.749756
2017-12-27 00:22:44 +0800, HIH6130, 19.578857, 74.749756
2017-12-27 00:23:14 +0800, HIH6130, 19.578857, 74.749756
2017-12-27 00:23:44 +0800, HIH6130, 19.572144, 74.757896
2017-12-27 00:24:14 +0800, HIH6130, 19.575500, 74.766029
2017-12-27 00:24:44 +0800, HIH6130, 19.578857, 74.757896
2017-12-27 00:25:14 +0800, HIH6130, 19.578857, 74.749756
2017-12-27 00:25:44 +0800, HIH6130, 19.578857, 74.749756
2017-12-27 00:26:14 +0800, HIH6130, 19.575500, 74.757896
2017-12-27 00:26:44 +0800, HIH6130, 19.578857, 74.749756
2017-12-27 00:27:14 +0800, HIH6130, 19.572144, 74.766029
2017-12-27 00:27:44 +0800, HIH6130, 19.578857, 74.749756
2017-12-27 00:28:14 +0800, HIH6130, 19.575500, 74.774170
2017-12-27 00:28:44 +0800, HIH6130, 19.575500, 74.766029
2017-12-27 00:29:14 +0800, HIH6130, 19.575500, 74.774170
2017-12-27 00:29:44 +0800, HIH6130, 19.578857, 74.766029
2017-12-27 00:30:14 +0800, HIH6130, 19.568787, 74.774170
2017-12-27 00:30:45 +0800, HIH6130, 19.575500, 74.786377
2017-12-27 00:31:15 +0800, HIH6130, 19.585571, 74.786377
2017-12-27 00:31:45 +0800, HIH6130, 19.585571, 74.749756
2017-12-27 00:32:15 +0800, HIH6130, 19.598999, 74.737549
2017-12-27 00:32:45 +0800, HIH6130, 19.605713, 74.721275
2017-12-27 00:33:15 +0800, HIH6130, 19.615784, 74.711098
2017-12-27 00:33:45 +0800, HIH6130, 19.619141, 74.694824
2017-12-27 00:34:15 +0800, HIH6130, 19.639282, 74.678551
2017-12-27 00:34:45 +0800, HIH6130, 19.645996, 74.733482
2017-12-27 00:35:15 +0800, HIH6130, 19.656067, 74.650063
2017-12-27 00:35:45 +0800, HIH6130, 19.676208, 74.635826
2017-12-27 00:36:15 +0800, HIH6130, 19.679565, 74.609375
2017-12-27 00:36:45 +0800, HIH6130, 19.689636, 74.591064
2017-12-27 00:37:15 +0800, HIH6130, 19.696350, 74.572754
2017-12-27 00:37:45 +0800, HIH6130, 19.713135, 74.562584
2017-12-27 00:38:15 +0800, HIH6130, 19.716492, 74.558510
2017-12-27 00:38:45 +0800, HIH6130, 19.719849, 74.548340
2017-12-27 00:39:15 +0800, HIH6130, 19.719849, 74.542236
2017-12-27 00:39:45 +0800, HIH6130, 19.726562, 74.542236
2017-12-27 00:40:15 +0800, HIH6130, 19.729919, 74.534096
2017-12-27 00:40:45 +0800, HIH6130, 19.750061, 74.542236
2017-12-27 00:41:15 +0800, HIH6130, 19.750061, 74.517822
2017-12-27 00:41:45 +0800, HIH6130, 19.760132, 74.511719
2017-12-27 00:42:15 +0800, HIH6130, 19.766846, 74.505615
2017-12-27 00:42:45 +0800, HIH6130, 19.773560, 74.511719
2017-12-27 00:43:15 +0800, HIH6130, 19.780273, 74.483238
2017-12-27 00:43:45 +0800, HIH6130, 19.786987, 74.483238
2017-12-27 00:44:15 +0800, HIH6130, 19.790344, 74.475098
2017-12-27 00:44:45 +0800, HIH6130, 19.790344, 74.483238
2017-12-27 00:45:15 +0800, HIH6130, 19.797058, 74.491371
2017-12-27 00:45:45 +0800, HIH6130, 19.800415, 74.475098
2017-12-27 00:46:15 +0800, HIH6130, 19.800415, 74.491371
2017-12-27 00:46:45 +0800, HIH6130, 19.813843, 74.477135
2017-12-27 00:47:15 +0800, HIH6130, 19.823914, 74.468994
2017-12-27 00:47:45 +0800, HIH6130, 19.823914, 74.487305
2017-12-27 00:48:15 +0800, HIH6130, 19.823914, 74.503578
2017-12-27 00:48:45 +0800, HIH6130, 19.827271, 74.532066
2017-12-27 00:49:15 +0800, HIH6130, 19.837341, 74.462891
2017-12-27 00:49:45 +0800, HIH6130, 19.850769, 74.468994
2017-12-27 00:50:15 +0800, HIH6130, 19.844055, 74.481201
2017-12-27 00:50:45 +0800, HIH6130, 19.854126, 74.483238
2017-12-27 00:51:15 +0800, HIH6130, 19.854126, 74.475098
2017-12-27 00:51:45 +0800, HIH6130, 19.857483, 74.450684
2017-12-27 00:52:15 +0800, HIH6130, 19.860840, 74.450684
2017-12-27 00:52:45 +0800, HIH6130, 19.870911, 74.475098
2017-12-27 00:53:15 +0800, HIH6130, 19.870911, 74.527992
2017-12-27 00:53:45 +0800, HIH6130, 19.867554, 74.538170
2017-12-27 00:54:15 +0800, HIH6130, 19.884338, 74.521889
2017-12-27 00:54:45 +0800, HIH6130, 19.891052, 74.505615
2017-12-27 00:55:15 +0800, HIH6130, 19.897766, 74.462891
2017-12-27 00:55:45 +0800, HIH6130, 19.894409, 74.454750
2017-12-27 00:56:15 +0800, HIH6130, 19.891052, 74.540199
2017-12-27 00:56:45 +0800, HIH6130, 19.897766, 74.540199
2017-12-27 00:57:15 +0800, HIH6130, 19.901123, 74.546303
2017-12-27 00:57:45 +0800, HIH6130, 19.907837, 74.495445
2017-12-27 00:58:15 +0800, HIH6130, 19.914551, 74.527992
2017-12-27 00:58:45 +0800, HIH6130, 19.921265, 74.558510
2017-12-27 00:59:15 +0800, HIH6130, 19.914551, 74.491371
2017-12-27 00:59:45 +0800, HIH6130, 19.921265, 74.532066
2017-12-27 01:00:15 +0800, HIH6130, 19.924622, 74.582924
2017-12-27 01:00:45 +0800, HIH6130, 19.927979, 74.550377
2017-12-27 01:01:15 +0800, HIH6130, 19.931335, 74.554443
